Rooms,Area,Decorate,subway,FiveYear,hasLift,TotalPrice,Price,Toward_s,Toward_n,Toward_e,Toward_w,Floor_h,Floor_m,Floor_l,BuyYesrs<3,BuyYesrs_3_5,BuyYesrs_6_10,BuyYesrs>10,ProductHouse
3,155.0,1,0,0,1,215.0,13870.0,1,1,0,0,0,1,0,0,0,0,1,1
4,144.0,1,1,0,1,630.0,43750.0,1,1,0,0,1,0,0,0,0,0,1,1
3,154.0,1,0,0,0,768.0,49870.0,1,0,0,0,1,0,0,0,0,0,1,1
4,155.0,1,0,0,1,215.0,13870.0,1,1,0,0,0,1,0,0,0,0,1,1
1,51.0,1,1,0,0,95.0,18627.0,1,0,1,0,1,0,0,0,0,0,1,1
4,327.0,1,1,0,0,1680.0,51376.0,1,1,0,0,1,0,0,0,0,0,1,1
4,150.0,1,1,0,0,500.0,33333.0,1,1,0,0,0,0,1,0,0,0,1,1
2,120.0,1,1,0,0,565.0,47083.0,1,0,0,0,0,1,0,0,0,0,1,1
1,50.0,1,0,0,0,210.0,42000.0,1,0,0,0,1,0,0,0,0,0,1,0
3,171.0,0,0,1,0,760.0,44444.0,1,1,0,0,1,0,0,0,0,0,1,1
3,171.0,0,0,1,0,760.0,44444.0,1,1,0,0,1,0,0,0,0,0,1,1
1,50.0,1,0,0,0,210.0,42000.0,1,0,0,0,1,0,0,0,0,0,1,0
5,200.0,1,0,0,0,350.0,17500.0,1,0,0,0,0,1,0,0,0,0,1,1
1,38.0,1,0,0,0,140.0,36842.0,1,0,0,0,1,0,0,0,0,0,1,0
3,103.0,1,1,0,0,340.0,33009.0,1,1,0,0,1,0,0,0,0,0,1,1
1,50.0,1,1,0,1,120.0,24000.0,1,1,0,0,0,1,0,0,0,0,1,0
1,53.0,1,1,0,0,90.0,16981.0,0,0,0,1,0,1,0,0,0,0,1,1
3,124.0,0,0,0,1,595.0,47983.0,1,1,0,0,0,0,1,0,0,0,1,1
6,324.0,1,1,1,1,1550.0,47839.0,1,1,0,0,1,0,0,0,0,0,1,1
4,146.0,1,1,0,0,520.0,35616.0,1,0,0,0,0,1,0,0,0,0,1,1
3,105.0,1,1,0,1,395.0,37619.0,0,0,0,1,0,1,0,0,0,0,1,1
2,60.0,1,1,0,1,180.0,30000.0,1,1,0,0,0,1,0,0,0,0,1,1
3,75.0,1,1,0,1,230.0,30666.0,1,0,0,0,1,0,0,0,0,0,1,1
5,217.0,1,0,0,1,1276.0,58801.0,1,1,0,0,1,0,0,0,0,0,1,1
2,45.0,1,0,0,0,250.0,55555.0,1,0,0,0,0,0,1,0,0,0,1,0
2,43.0,1,1,1,0,165.0,38372.0,1,0,0,0,1,0,0,0,0,0,1,0
2,65.0,1,1,1,0,200.0,30769.0,1,1,0,0,1,0,0,0,0,0,1,1
4,169.0,1,1,1,1,670.0,39644.0,1,1,0,0,0,1,0,0,0,0,1,1
5,270.0,0,0,0,1,1020.0,37777.0,1,1,0,0,1,0,0,0,0,0,1,1
10,503.0,0,0,0,1,1600.0,31809.0,1,1,0,0,1,0,0,0,0,0,1,1
3,112.0,1,0,1,0,540.0,48214.0,1,0,0,0,0,1,0,0,0,0,1,1
3,156.0,1,0,0,1,860.0,55128.0,1,1,0,0,0,1,0,0,0,0,1,1
3,143.0,1,1,1,1,675.0,47202.0,1,0,1,0,0,1,0,0,0,0,1,1
3,155.0,1,1,0,0,580.0,37419.0,1,1,0,0,0,0,1,0,0,0,1,1
2,77.0,1,1,1,1,130.0,16883.0,1,1,0,0,0,0,1,0,0,0,1,1
4,152.0,0,1,0,0,460.0,30263.0,1,1,0,0,1,0,0,0,0,0,1,1
3,125.0,1,1,0,1,458.0,36640.0,0,0,0,1,1,0,0,0,0,0,1,1
3,125.0,1,1,0,0,458.0,36640.0,0,0,0,1,1,0,0,0,0,0,1,1
3,150.0,1,1,0,0,600.0,40000.0,1,1,0,0,0,1,0,0,0,0,1,1
1,40.0,1,0,0,0,80.0,20000.0,1,1,0,0,0,1,0,0,0,0,1,0
4,152.0,1,1,0,0,620.0,40789.0,1,1,0,0,0,0,0,0,0,0,1,1
3,138.0,1,1,0,0,490.0,35507.0,1,1,0,0,0,0,1,0,0,0,1,1
4,236.0,1,1,0,0,625.0,26483.0,1,1,0,0,0,0,0,0,0,0,1,1
3,142.0,1,1,0,0,530.0,37323.0,1,1,0,0,0,0,0,0,0,0,1,1
5,187.0,1,0,0,0,918.0,49090.0,1,1,0,0,0,0,0,0,0,0,1,1
4,160.0,1,1,0,0,600.0,37500.0,1,0,0,0,0,1,0,0,0,0,1,1
3,158.0,1,1,0,0,600.0,37974.0,0,0,1,0,0,1,0,0,0,0,1,1
10,251.0,1,1,0,0,1100.0,43824.0,1,1,0,0,1,0,0,0,0,0,1,1
3,156.0,1,1,0,0,540.0,34615.0,1,1,0,0,0,1,0,0,0,0,1,1
3,106.0,1,1,0,0,467.0,44056.0,1,0,0,0,0,1,0,0,0,0,1,1
3,124.0,1,1,0,0,448.0,36129.0,1,1,0,0,0,1,0,0,0,0,1,1
3,129.0,1,1,0,0,550.0,42635.0,1,0,0,0,0,0,1,0,0,0,1,1
3,136.0,1,1,0,0,518.0,38088.0,1,1,0,0,0,1,0,0,0,0,1,1
1,80.0,1,1,0,0,240.0,30000.0,1,1,0,0,0,1,0,0,0,0,1,1
3,104.0,1,1,1,0,340.0,32692.0,1,1,0,0,1,0,0,0,0,0,1,1
4,195.0,0,1,0,0,530.0,27179.0,1,1,0,0,1,0,0,0,0,0,1,1
2,93.0,1,0,0,0,352.0,37849.0,1,1,0,0,0,1,0,0,0,0,1,1
3,115.0,1,1,0,0,450.0,39130.0,1,1,0,0,0,0,1,0,0,0,1,1
3,97.0,1,1,0,0,450.0,46391.0,1,1,0,0,0,0,1,0,0,0,1,1
2,94.0,1,0,0,0,348.0,37021.0,1,0,0,0,0,1,0,0,0,0,1,1
3,201.0,0,0,0,0,677.0,33681.0,1,1,0,0,0,0,1,0,0,0,1,1
1,50.0,1,0,1,1,80.0,16000.0,1,1,0,0,0,1,0,0,0,0,1,0
4,174.0,1,1,0,0,700.0,40229.0,1,1,0,0,0,0,1,0,0,0,1,1
3,136.0,1,0,0,1,502.0,36911.0,1,1,0,0,0,0,1,0,0,0,1,1
3,127.0,1,1,1,1,445.0,35039.0,1,1,0,0,1,0,0,0,0,0,1,1
4,160.0,1,1,1,1,535.0,33437.0,1,0,0,0,0,1,0,0,0,0,1,1
5,231.0,1,1,0,0,700.0,30303.0,1,1,0,0,0,0,0,0,0,0,1,1
4,158.0,1,0,1,1,550.0,34810.0,1,0,0,0,0,0,1,0,0,0,1,1
3,125.0,1,1,0,0,470.0,37600.0,1,0,0,0,1,0,0,0,0,0,1,1
4,161.0,1,1,0,0,480.0,29813.0,1,1,0,0,0,1,0,0,0,0,1,1
5,176.0,1,1,0,0,550.0,31250.0,1,1,0,0,0,1,0,0,0,0,1,1
3,129.0,1,1,0,0,490.0,37984.0,1,0,0,0,0,1,0,0,0,0,1,1
3,155.0,1,1,0,0,540.0,34838.0,0,0,1,0,1,0,0,0,0,0,1,1
3,143.0,1,1,0,0,480.0,33566.0,1,1,0,0,0,1,0,0,0,0,1,1
3,123.0,1,1,0,0,415.0,33739.0,1,1,0,0,0,1,0,0,0,0,1,1
2,89.0,1,1,0,0,285.0,32022.0,1,1,0,0,0,1,0,0,0,0,1,1
3,134.0,1,1,0,1,550.0,41044.0,1,1,0,0,0,1,0,0,0,0,1,1
5,325.0,1,1,0,1,1000.0,30769.0,1,1,0,0,1,0,0,0,0,0,1,1
3,133.0,1,1,0,0,520.0,39097.0,1,1,0,0,0,0,0,0,0,0,1,1
4,138.0,1,1,0,0,448.0,32500.0,1,1,0,0,0,1,0,0,0,0,1,1
2,101.0,1,0,0,1,375.0,37178.0,1,1,0,0,0,0,1,0,0,0,1,1
2,80.0,1,1,0,0,190.0,23750.0,1,0,0,0,0,1,0,0,0,0,1,1
